,DHI,DNI,Date,GHI,Unnamed: 0,lat,log
1318,34.101,139.9,11/2007,99.725,10,34.05,-117.65
1319,30.158,145.815,12/2007,90.325,11,34.05,-117.65
1320,30.916,159.465,01/2007,100.69,0,34.05,-117.75
1321,39.869,130.21200000000002,02/2007,106.405,1,34.05,-117.75
1322,50.413000000000004,189.954,03/2007,166.525,2,34.05,-117.75
1323,59.59,172.479,04/2007,178.488,3,34.05,-117.75
1324,68.625,204.144,05/2007,220.78,4,34.05,-117.75
1325,63.68600000000001,236.74400000000003,06/2007,241.21900000000002,5,34.05,-117.75
1326,64.387,241.088,07/2007,242.747,6,34.05,-117.75
1327,58.51,229.102,08/2007,221.65200000000002,7,34.05,-117.75
1328,47.73,199.947,09/2007,176.778,8,34.05,-117.75
1329,42.757,173.705,10/2007,139.908,9,34.05,-117.75
1330,34.415,139.275,11/2007,100.105,10,34.05,-117.75
1331,29.709,151.43,12/2007,92.26,11,34.05,-117.75
1332,33.038000000000004,149.268,01/2007,98.219,0,34.05,-117.95
1333,41.043,128.145,02/2007,106.12,1,34.05,-117.95
1334,54.952,170.68400000000003,03/2007,159.668,2,34.05,-117.95
1335,62.604,166.399,04/2007,177.273,3,34.05,-117.95
1336,73.053,188.967,05/2007,214.416,4,34.05,-117.95
1337,69.069,215.77900000000002,06/2007,232.898,5,34.05,-117.95
1338,67.096,229.91,07/2007,239.06,6,34.05,-117.95
1339,61.93600000000001,220.44299999999998,08/2007,219.771,7,34.05,-117.95
1340,51.93,191.74400000000003,09/2007,176.87599999999998,8,34.05,-117.95
1341,45.838,172.028,10/2007,141.683,9,34.05,-117.95
1342,36.391999999999996,126.485,11/2007,95.67399999999999,10,34.05,-117.95
1343,31.345,142.509,12/2007,90.071,11,34.05,-117.95
1344,32.43,150.35399999999998,01/2007,98.29,0,34.05,-118.05
1345,40.033,130.285,02/2007,107.178,1,34.05,-118.05
1346,52.893,177.55200000000002,03/2007,161.84,2,34.05,-118.05
1347,60.18899999999999,172.578,04/2007,179.19400000000002,3,34.05,-118.05
1348,70.52600000000001,194.958,05/2007,216.415,4,34.05,-118.05
1349,65.752,220.53099999999998,06/2007,234.02599999999998,5,34.05,-118.05
1350,65.878,230.678,07/2007,239.264,6,34.05,-118.05
1351,62.251000000000005,215.465,08/2007,217.467,7,34.05,-118.05
1352,49.38,196.28799999999998,09/2007,177.96900000000002,8,34.05,-118.05
1353,45.597,174.63299999999998,10/2007,143.707,9,34.05,-118.05
1354,35.403,130.63299999999998,11/2007,97.111,10,34.05,-118.05
1355,30.384,150.512,12/2007,92.499,11,34.05,-118.05
1356,32.576,147.735,01/2007,97.515,0,34.05,-118.15
1357,40.238,133.702,02/2007,108.57700000000001,1,34.05,-118.15
1358,53.216,174.82299999999998,03/2007,160.566,2,34.05,-118.15
1359,58.443999999999996,178.695,04/2007,182.28799999999998,3,34.05,-118.15
1360,71.34100000000001,194.36700000000002,05/2007,216.57299999999998,4,34.05,-118.15
1361,66.596,218.088,06/2007,232.96200000000002,5,34.05,-118.15
1362,66.738,230.74599999999998,07/2007,240.396,6,34.05,-118.15
1363,60.852,218.53,08/2007,217.859,7,34.05,-118.15
1364,50.771,192.39700000000002,09/2007,176.907,8,34.05,-118.15
1365,44.483999999999995,174.398,10/2007,142.57399999999998,9,34.05,-118.15
1366,35.423,131.805,11/2007,97.637,10,34.05,-118.15
1367,30.013,147.255,12/2007,90.69,11,34.05,-118.15
1368,33.692,147.257,01/2007,97.96799999999999,0,34.05,-118.45
1369,41.788999999999994,137.725,02/2007,112.949,1,34.05,-118.45
1370,55.555,171.202,03/2007,160.809,2,34.05,-118.45
1371,63.08,172.609,04/2007,182.766,3,34.05,-118.45
1372,73.301,188.612,05/2007,215.50799999999998,4,34.05,-118.45
1373,71.51899999999999,199.896,06/2007,224.192,5,34.05,-118.45
1374,70.82300000000001,215.076,07/2007,232.565,6,34.05,-118.45
1375,66.873,201.018,08/2007,211.967,7,34.05,-118.45
1376,51.998999999999995,191.985,09/2007,177.94400000000002,8,34.05,-118.45
1377,45.373999999999995,175.887,10/2007,144.26,9,34.05,-118.45
1378,37.558,113.07600000000001,11/2007,90.42299999999999,10,34.05,-118.45
1379,30.116,147.861,12/2007,91.23100000000001,11,34.05,-118.45
1380,18.653,219.97799999999998,01/2007,112.15799999999999,0,34.15,-116.45
1381,25.730999999999998,212.6,02/2007,128.54,1,34.15,-116.45
1382,35.155,260.03,03/2007,184.93200000000002,2,34.15,-116.45
1383,50.905,243.179,04/2007,211.549,3,34.15,-116.45
1384,43.303999999999995,312.137,05/2007,257.48,4,34.15,-116.45
1385,39.41,318.631,06/2007,258.962,5,34.15,-116.45
1386,43.12,285.119,07/2007,242.377,6,34.15,-116.45
1387,39.999,274.645,08/2007,224.577,7,34.15,-116.45
1388,32.038000000000004,259.51,09/2007,188.33900000000003,8,34.15,-116.45
1389,26.369,254.35299999999998,10/2007,161.526,9,34.15,-116.45
1390,23.406,200.718,11/2007,112.546,10,34.15,-116.45
1391,19.098,211.028,12/2007,102.633,11,34.15,-116.45
1392,21.121,206.734,01/2007,107.59200000000001,0,34.15,-116.85
1393,31.024,171.12099999999998,02/2007,111.618,1,34.15,-116.85
1394,36.093,244.632,03/2007,174.373,2,34.15,-116.85
1395,44.118,248.172,04/2007,203.391,3,34.15,-116.85
1396,32.289,339.969,05/2007,262.921,4,34.15,-116.85
1397,29.973000000000003,347.707,06/2007,265.752,5,34.15,-116.85
1398,44.199,282.812,07/2007,236.446,6,34.15,-116.85
1399,38.531,272.281,08/2007,217.173,7,34.15,-116.85
1400,28.171,260.437,09/2007,182.264,8,34.15,-116.85
1401,24.65,255.196,10/2007,159.653,9,34.15,-116.85
1402,20.391,211.25099999999998,11/2007,112.734,10,34.15,-116.85
1403,20.408,193.547,12/2007,94.946,11,34.15,-116.85
1404,25.773000000000003,185.74400000000003,01/2007,106.17399999999999,0,34.15,-117.35
1405,37.579,138.236,02/2007,106.859,1,34.15,-117.35
1406,47.583,203.37099999999998,03/2007,169.43099999999998,2,34.15,-117.35
1407,57.95,173.553,04/2007,175.774,3,34.15,-117.35
1408,61.948,230.47099999999998,05/2007,230.45,4,34.15,-117.35
1409,56.42100000000001,269.512,06/2007,252.24599999999998,5,34.15,-117.35
1410,56.615,262.60200000000003,07/2007,246.97799999999998,6,34.15,-117.35
1411,52.725,243.924,08/2007,223.06799999999998,7,34.15,-117.35
1412,43.056999999999995,215.43900000000002,09/2007,179.96900000000002,8,34.15,-117.35
1413,40.198,187.418,10/2007,143.912,9,34.15,-117.35
1414,31.044,166.899,11/2007,106.93299999999999,10,34.15,-117.35
1415,25.081999999999997,161.186,12/2007,90.723,11,34.15,-117.35
1416,27.063000000000002,179.638,01/2007,105.175,0,34.15,-117.45
1417,37.527,135.569,02/2007,105.425,1,34.15,-117.45
1418,45.986999999999995,204.201,03/2007,168.673,2,34.15,-117.45
1419,56.637,175.487,04/2007,175.766,3,34.15,-117.45
1420,60.95399999999999,230.558,05/2007,230.465,4,34.15,-117.45
1421,55.872,269.241,06/2007,252.484,5,34.15,-117.45
1422,56.736999999999995,264.19599999999997,07/2007,248.048,6,34.15,-117.45
1423,52.428000000000004,247.275,08/2007,225.22099999999998,7,34.15,-117.45
1424,43.148,213.835,09/2007,179.512,8,34.15,-117.45
1425,40.045,181.86700000000002,10/2007,140.349,9,34.15,-117.45
1426,30.57,163.259,11/2007,105.275,10,34.15,-117.45
1427,25.186,161.858,12/2007,90.958,11,34.15,-117.45
1428,28.026,173.173,01/2007,103.51,0,34.15,-117.55
1429,38.001999999999995,131.625,02/2007,103.76700000000001,1,34.15,-117.55
1430,45.693000000000005,208.847,03/2007,170.584,2,34.15,-117.55
1431,57.167,177.04,04/2007,177.638,3,34.15,-117.55
1432,62.756,226.06099999999998,05/2007,229.386,4,34.15,-117.55
1433,56.34,268.507,06/2007,252.03,5,34.15,-117.55
1434,56.239,269.36400000000003,07/2007,251.71,6,34.15,-117.55
1435,52.695,248.225,08/2007,226.298,7,34.15,-117.55
1436,44.123999999999995,208.40099999999998,09/2007,177.546,8,34.15,-117.55
1437,40.096,181.676,10/2007,140.374,9,34.15,-117.55
1438,30.355999999999998,161.569,11/2007,104.48,10,34.15,-117.55
1439,26.246,160.923,12/2007,92.02600000000001,11,34.15,-117.55
1440,28.291999999999998,170.27200000000002,01/2007,101.759,0,34.15,-117.65
1441,37.942,130.058,02/2007,103.85,1,34.15,-117.65
1442,46.555,203.40900000000002,03/2007,168.762,2,34.15,-117.65
1443,56.908,177.028,04/2007,178.528,3,34.15,-117.65
1444,64.484,223.082,05/2007,228.645,4,34.15,-117.65
1445,57.879,263.585,06/2007,251.012,5,34.15,-117.65
1446,58.888999999999996,261.188,07/2007,247.93599999999998,6,34.15,-117.65
1447,55.379,242.588,08/2007,224.597,7,34.15,-117.65
1448,46.622,207.00900000000001,09/2007,180.054,8,34.15,-117.65
1449,40.192,180.937,10/2007,139.95,9,34.15,-117.65
1450,30.968000000000004,161.111,11/2007,104.64,10,34.15,-117.65
1451,26.651999999999997,159.621,12/2007,92.064,11,34.15,-117.65
1452,27.534000000000002,169.08900000000003,01/2007,100.492,0,34.15,-117.75
1453,38.811,128.218,02/2007,103.586,1,34.15,-117.75
1454,50.08,191.114,03/2007,164.55,2,34.15,-117.75
1455,60.633,167.635,04/2007,176.428,3,34.15,-117.75
1456,66.539,211.74900000000002,05/2007,223.856,4,34.15,-117.75
1457,62.489,244.232,06/2007,242.83900000000003,5,34.15,-117.75
1458,58.967,259.151,07/2007,247.908,6,34.15,-117.75
1459,56.383,240.25099999999998,08/2007,223.68099999999998,7,34.15,-117.75
1460,45.913999999999994,201.497,09/2007,175.857,8,34.15,-117.75
1461,41.753,180.24599999999998,10/2007,141.496,9,34.15,-117.75
1462,31.77,158.046,11/2007,103.944,10,34.15,-117.75
1463,27.134,153.768,12/2007,90.104,11,34.15,-117.75
1464,30.084,162.05,01/2007,100.15700000000001,0,34.15,-117.95
1465,39.247,130.911,02/2007,105.566,1,34.15,-117.95
1466,50.336999999999996,189.084,03/2007,164.783,2,34.15,-117.95
1467,60.848,171.303,04/2007,178.672,3,34.15,-117.95
1468,67.483,208.122,05/2007,222.005,4,34.15,-117.95
1469,63.438,233.66299999999998,06/2007,238.59400000000002,5,34.15,-117.95
1470,61.216,248.88400000000001,07/2007,245.16,6,34.15,-117.95
1471,59.503,229.924,08/2007,222.044,7,34.15,-117.95
1472,48.678999999999995,199.602,09/2007,178.3,8,34.15,-117.95
1473,42.333,179.708,10/2007,142.534,9,34.15,-117.95
1474,33.293,145.487,11/2007,100.956,10,34.15,-117.95
1475,28.421999999999997,157.967,12/2007,93.221,11,34.15,-117.95
1476,29.756999999999998,158.929,01/2007,98.505,0,34.15,-118.05
1477,38.141999999999996,140.376,02/2007,109.198,1,34.15,-118.05
1478,50.838,185.041,03/2007,163.515,2,34.15,-118.05
1479,60.675,173.322,04/2007,180.047,3,34.15,-118.05
1480,67.737,205.688,05/2007,221.07,4,34.15,-118.05
1481,63.157,231.102,06/2007,237.683,5,34.15,-118.05
1482,61.163999999999994,246.27900000000002,07/2007,244.361,6,34.15,-118.05
1483,57.85,231.453,08/2007,221.582,7,34.15,-118.05
1484,48.45,200.17,09/2007,178.565,8,34.15,-118.05
1485,43.01,180.34799999999998,10/2007,143.148,9,34.15,-118.05
1486,33.745,139.191,11/2007,98.959,10,34.15,-118.05
1487,28.666,155.469,12/2007,92.441,11,34.15,-118.05
1488,31.386,154.06799999999998,01/2007,98.66,0,34.15,-118.35
1489,41.619,137.011,02/2007,111.329,1,34.15,-118.35
1490,51.494,185.084,03/2007,164.523,2,34.15,-118.35
1491,58.87,187.062,04/2007,187.81900000000002,3,34.15,-118.35
1492,66.959,210.13400000000001,05/2007,224.06599999999997,4,34.15,-118.35
1493,65.439,226.304,06/2007,236.62,5,34.15,-118.35
1494,63.695,240.771,07/2007,242.46,6,34.15,-118.35
1495,60.074,221.108,08/2007,218.303,7,34.15,-118.35
1496,48.817,199.72099999999998,09/2007,178.722,8,34.15,-118.35
1497,41.799,185.217,10/2007,144.524,9,34.15,-118.35
1498,33.705999999999996,140.385,11/2007,99.75299999999999,10,34.15,-118.35
1499,28.636,151.775,12/2007,91.287,11,34.15,-118.35
1500,30.674,157.77700000000002,01/2007,98.86,0,34.15,-118.55
1501,40.766999999999996,134.313,02/2007,108.09,1,34.15,-118.55
1502,49.104,195.38400000000001,03/2007,167.31799999999998,2,34.15,-118.55
1503,59.364,187.92700000000002,04/2007,187.69099999999997,3,34.15,-118.55
1504,63.074,223.71099999999998,05/2007,228.523,4,34.15,-118.55
1505,62.666000000000004,239.49599999999998,06/2007,241.456,5,34.15,-118.55
1506,60.601000000000006,247.459,07/2007,243.609,6,34.15,-118.55
1507,56.338,235.56099999999998,08/2007,222.956,7,34.15,-118.55
1508,46.407,207.609,09/2007,180.043,8,34.15,-118.55
1509,40.005,192.107,10/2007,146.31,9,34.15,-118.55
1510,32.416,153.274,11/2007,103.37100000000001,10,34.15,-118.55
1511,27.688000000000002,153.873,12/2007,90.348,11,34.15,-118.55
1512,29.916,154.232,01/2007,96.03399999999999,0,34.15,-118.75
1513,38.335,138.832,02/2007,107.988,1,34.15,-118.75
1514,48.769,193.889,03/2007,166.013,2,34.15,-118.75
1515,58.526,189.551,04/2007,189.097,3,34.15,-118.75
1516,59.691,234.15900000000002,05/2007,231.57299999999998,4,34.15,-118.75
1517,58.70399999999999,248.519,06/2007,243.72,5,34.15,-118.75
1518,57.61600000000001,253.78900000000002,07/2007,244.13099999999997,6,34.15,-118.75
1519,53.562,241.671,08/2007,223.83700000000002,7,34.15,-118.75
1520,44.833,206.666,09/2007,176.392,8,34.15,-118.75
1521,37.921,197.91099999999997,10/2007,146.736,9,34.15,-118.75
1522,30.596999999999998,161.692,11/2007,105.59299999999999,10,34.15,-118.75
1523,27.474,161.859,12/2007,93.11200000000001,11,34.15,-118.75
1524,29.206,156.94899999999998,01/2007,96.477,0,34.15,-118.85
1525,38.211,145.089,02/2007,110.58200000000001,1,34.15,-118.85
1526,46.045,197.71099999999998,03/2007,165.079,2,34.15,-118.85
1527,59.365,189.453,04/2007,188.398,3,34.15,-118.85
1528,60.596000000000004,234.85299999999998,05/2007,233.247,4,34.15,-118.85
1529,60.827,246.34,06/2007,244.05200000000002,5,34.15,-118.85
1530,59.489,249.774,07/2007,243.00799999999998,6,34.15,-118.85
1531,55.79600000000001,237.079,08/2007,223.016,7,34.15,-118.85
1532,46.46,205.7,09/2007,177.245,8,34.15,-118.85
1533,37.775999999999996,198.65599999999998,10/2007,147.51,9,34.15,-118.85
1534,30.735,165.419,11/2007,106.671,10,34.15,-118.85
1535,26.979,161.951,12/2007,92.969,11,34.15,-118.85
1536,28.365,156.314,01/2007,95.135,0,34.15,-118.95
1537,37.726,150.791,02/2007,114.93,1,34.15,-118.95
1538,46.123999999999995,188.295,03/2007,161.47,2,34.15,-118.95
1539,57.775,181.358,04/2007,181.865,3,34.15,-118.95
1540,63.126999999999995,214.00799999999998,05/2007,220.03099999999998,4,34.15,-118.95
1541,60.275,233.668,06/2007,234.953,5,34.15,-118.95
1542,60.349,239.608,07/2007,236.74900000000002,6,34.15,-118.95
1543,55.053999999999995,235.709,08/2007,221.56400000000002,7,34.15,-118.95
1544,42.968,214.33,09/2007,180.59099999999998,8,34.15,-118.95
1545,36.271,200.604,10/2007,147.237,9,34.15,-118.95
1546,31.954,150.166,11/2007,101.946,10,34.15,-118.95
1547,26.025,166.827,12/2007,93.99799999999999,11,34.15,-118.95
1548,20.776999999999997,201.033,01/2007,105.59899999999999,0,34.25,-117.15
1549,31.029,143.516,02/2007,99.382,1,34.25,-117.15
1550,36.07,245.36,03/2007,178.2,2,34.25,-117.15
1551,51.845,211.799,04/2007,191.90599999999998,3,34.25,-117.15
1552,44.442,300.638,05/2007,252.03900000000002,4,34.25,-117.15
1553,39.45,317.393,06/2007,260.291,5,34.25,-117.15
1554,44.72,290.97,07/2007,249.58900000000003,6,34.25,-117.15
1555,38.894,281.83799999999997,08/2007,228.544,7,34.25,-117.15
1556,32.407,237.40400000000002,09/2007,177.796,8,34.25,-117.15
1557,30.719,215.21200000000002,10/2007,146.607,9,34.25,-117.15
1558,22.956,200.755,11/2007,111.714,10,34.25,-117.15
1559,20.831,174.808,12/2007,90.294,11,34.25,-117.15
1560,29.636,161.062,01/2007,98.4,0,34.25,-118.65
1561,38.601,136.997,02/2007,107.97399999999999,1,34.25,-118.65
1562,45.931000000000004,205.877,03/2007,171.107,2,34.25,-118.65
1563,57.824,193.417,04/2007,188.92,3,34.25,-118.65
1564,60.701,236.601,05/2007,235.345,4,34.25,-118.65
1565,56.655,258.693,06/2007,248.55200000000002,5,34.25,-118.65
1566,55.714,260.07099999999997,07/2007,245.69299999999998,6,34.25,-118.65
1567,51.968,248.585,08/2007,226.775,7,34.25,-118.65
1568,42.5,214.834,09/2007,179.606,8,34.25,-118.65
1569,37.97,199.765,10/2007,148.361,9,34.25,-118.65
1570,31.209,161.339,11/2007,105.288,10,34.25,-118.65
1571,27.677,161.306,12/2007,92.863,11,34.25,-118.65
1572,29.125,158.63299999999998,01/2007,97.235,0,34.25,-118.75
1573,41.085,134.50799999999998,02/2007,108.62299999999999,1,34.25,-118.75
1574,49.011,196.886,03/2007,167.858,2,34.25,-118.75
1575,59.251999999999995,188.433,04/2007,187.40099999999998,3,34.25,-118.75
1576,64.248,230.96400000000003,05/2007,232.864,4,34.25,-118.75
1577,61.415,247.74,06/2007,244.247,5,34.25,-118.75
1578,60.312,252.083,07/2007,243.101,6,34.25,-118.75
1579,55.952,239.513,08/2007,223.77700000000002,7,34.25,-118.75
1580,44.941,206.003,09/2007,175.22099999999998,8,34.25,-118.75
1581,39.069,196.218,10/2007,146.751,9,34.25,-118.75
1582,31.748,156.779,11/2007,104.09200000000001,10,34.25,-118.75
1583,28.131,156.909,12/2007,91.68299999999999,11,34.25,-118.75
1584,29.95,157.67600000000002,01/2007,97.84,0,34.25,-118.85
1585,38.7,143.958,02/2007,111.78200000000001,1,34.25,-118.85
1586,48.919,192.063,03/2007,165.739,2,34.25,-118.85
1587,59.873999999999995,188.646,04/2007,188.62400000000002,3,34.25,-118.85
1588,62.521,225.74400000000003,05/2007,228.96400000000003,4,34.25,-118.85
1589,61.216,241.983,06/2007,242.232,5,34.25,-118.85
1590,58.61600000000001,249.752,07/2007,243.322,6,34.25,-118.85
1591,54.86,234.921,08/2007,221.541,7,34.25,-118.85
1592,43.924,211.832,09/2007,179.335,8,34.25,-118.85
1593,38.817,197.675,10/2007,147.91299999999998,9,34.25,-118.85
1594,32.47,156.00799999999998,11/2007,104.301,10,34.25,-118.85
1595,27.171999999999997,161.819,12/2007,92.98,11,34.25,-118.85
1596,30.516,155.006,01/2007,97.32799999999999,0,34.25,-118.95
1597,39.38,148.873,02/2007,115.95200000000001,1,34.25,-118.95
1598,49.777,180.042,03/2007,159.17600000000002,2,34.25,-118.95
1599,60.76,176.071,04/2007,181.287,3,34.25,-118.95
1600,63.5,213.983,05/2007,221.642,4,34.25,-118.95
1601,61.771,232.15599999999998,06/2007,236.523,5,34.25,-118.95
1602,59.593999999999994,237.831,07/2007,237.158,6,34.25,-118.95
1603,57.394,223.771,08/2007,216.37400000000002,7,34.25,-118.95
1604,41.955,212.91,09/2007,179.043,8,34.25,-118.95
1605,39.119,192.331,10/2007,145.69799999999998,9,34.25,-118.95
1606,33.611,138.086,11/2007,98.241,10,34.25,-118.95
1607,26.944000000000003,162.529,12/2007,93.488,11,34.25,-118.95
1608,30.669,153.567,01/2007,96.65,0,34.25,-119.15
1609,37.787,155.8,02/2007,117.76100000000001,1,34.25,-119.15
1610,55.412,161.47299999999998,03/2007,154.25,2,34.25,-119.15
1611,65.199,162.759,04/2007,176.66099999999997,3,34.25,-119.15
1612,74.916,170.455,05/2007,199.053,4,34.25,-119.15
1613,71.67699999999999,191.132,06/2007,214.59599999999998,5,34.25,-119.15
1614,70.435,199.207,07/2007,219.9,6,34.25,-119.15
1615,62.20399999999999,209.68599999999998,08/2007,210.44799999999998,7,34.25,-119.15
1616,46.823,202.368,09/2007,177.84,8,34.25,-119.15
1617,41.027,188.825,10/2007,145.105,9,34.25,-119.15
1618,36.329,126.008,11/2007,95.064,10,34.25,-119.15
1619,28.023000000000003,157.855,12/2007,92.49700000000001,11,34.25,-119.15
1620,28.889,155.55200000000002,01/2007,96.603,0,34.25,-119.25
1621,35.486999999999995,155.023,02/2007,116.777,1,34.25,-119.25
1622,55.391000000000005,151.329,03/2007,147.464,2,34.25,-119.25
1623,65.574,156.944,04/2007,173.44,3,34.25,-119.25
1624,80.907,149.386,05/2007,188.015,4,34.25,-119.25
1625,76.97,168.80599999999998,06/2007,201.701,5,34.25,-119.25
1626,79.68,165.548,07/2007,202.203,6,34.25,-119.25
1627,68.39699999999999,183.96,08/2007,200.196,7,34.25,-119.25
1628,44.038000000000004,205.755,09/2007,178.225,8,34.25,-119.25
1629,39.743,186.734,10/2007,144.195,9,34.25,-119.25
1630,37.791,101.955,11/2007,83.863,10,34.25,-119.25
1631,27.241999999999997,159.446,12/2007,92.944,11,34.25,-119.25
1632,31.264,154.179,01/2007,98.131,0,34.35,-119.05
1633,39.29,144.912,02/2007,112.811,1,34.35,-119.05
1634,47.333999999999996,190.738,03/2007,162.605,2,34.35,-119.05
1635,57.478,182.74200000000002,04/2007,181.638,3,34.35,-119.05
1636,62.108000000000004,221.042,05/2007,224.87599999999998,4,34.35,-119.05
1637,60.82899999999999,237.739,06/2007,238.327,5,34.35,-119.05
1638,58.735,240.11900000000003,07/2007,236.283,6,34.35,-119.05
1639,57.17100000000001,226.78599999999997,08/2007,217.782,7,34.35,-119.05
1640,45.507,206.671,09/2007,177.706,8,34.35,-119.05
1641,40.131,190.515,10/2007,144.82299999999998,9,34.35,-119.05
1642,33.173,150.92600000000002,11/2007,102.48,10,34.35,-119.05
1643,28.485,159.609,12/2007,93.375,11,34.35,-119.05
1644,19.008,226.377,01/2007,114.344,0,34.45,-117.15
1645,27.362,190.041,02/2007,118.943,1,34.45,-117.15
1646,34.665,260.61400000000003,03/2007,188.3,2,34.45,-117.15
1647,51.223,238.859,04/2007,210.13099999999997,3,34.45,-117.15
1648,45.236000000000004,306.041,05/2007,257.3,4,34.45,-117.15
1649,41.992,312.389,06/2007,259.887,5,34.45,-117.15
1650,42.878,294.402,07/2007,249.957,6,34.45,-117.15
1651,42.181999999999995,273.77299999999997,08/2007,224.97400000000002,7,34.45,-117.15
1652,32.765,261.41900000000004,09/2007,190.97099999999998,8,34.45,-117.15
1653,27.324,242.63,10/2007,157.297,9,34.45,-117.15
1654,23.41,202.678,11/2007,113.096,10,34.45,-117.15
