Application Number,Program,Host Customer Physical Address City,Host Customer Physical Address County,ZipCode,Production Period End Date,Period kWh Production,latitude,longtitude,month,STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
SD-CSI-22237,Large Commercial (>= 10 kW),Chula Vista,San Diego,91910,7/16/2015,15090,32.6387,-117.0669,Jul-15,GHCND:USC00041758,CHULA VISTA CA US,17.1,32.64,-117.0858,20150701,224,-9999,300,-9999,294,161,246,191,219
SD-CSI-05529,Large Commercial (>= 10 kW),Chula Vista,San Diego,91910,8/1/2015,49744,32.6387,-117.0669,Aug-15,GHCND:USC00041758,CHULA VISTA CA US,17.1,32.64,-117.0858,20150801,0,-9999,0,-9999,317,161,269,199,234
SD-CSI-06959,Large Commercial (>= 10 kW),Chula Vista,San Diego,91910,8/1/2015,114864,32.6387,-117.0669,Aug-15,GHCND:USC00041758,CHULA VISTA CA US,17.1,32.64,-117.0858,20150801,0,-9999,0,-9999,317,161,269,199,234
SD-CSI-15983,Large Commercial (>= 10 kW),Chula Vista,San Diego,91910,8/1/2015,21206,32.6387,-117.0669,Aug-15,GHCND:USC00041758,CHULA VISTA CA US,17.1,32.64,-117.0858,20150801,0,-9999,0,-9999,317,161,269,199,234
SD-CSI-15988,Large Commercial (>= 10 kW),Chula Vista,San Diego,91910,8/1/2015,29425,32.6387,-117.0669,Aug-15,GHCND:USC00041758,CHULA VISTA CA US,17.1,32.64,-117.0858,20150801,0,-9999,0,-9999,317,161,269,199,234
SD-CSI-17300,Large Commercial (>= 10 kW),Chula Vista,San Diego,91910,8/6/2015,192588,32.6387,-117.0669,Aug-15,GHCND:USC00041758,CHULA VISTA CA US,17.1,32.64,-117.0858,20150801,0,-9999,0,-9999,317,161,269,199,234
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,5/1/2008,63345,32.8468,-116.9898,May-08,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20080501,104,0,104,0,367,83,254,128,191
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,6/1/2008,60257,32.8468,-116.9898,Jun-08,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20080601,0,0,0,0,350,144,304,177,240
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,7/1/2008,67286,32.8468,-116.9898,Jul-08,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20080701,0,0,0,0,411,106,312,150,231
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,8/1/2008,63295,32.8468,-116.9898,Aug-08,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20080801,0,0,0,0,361,161,322,185,254
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,9/1/2008,57017,32.8468,-116.9898,Sep-08,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20080901,0,0,0,0,394,133,331,172,251
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,10/1/2008,54277,32.8468,-116.9898,Oct-08,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20081001,0,0,0,0,383,67,319,133,226
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,11/1/2008,53082,32.8468,-116.9898,Nov-08,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20081101,203,0,508,0,372,67,281,105,193
SD-CSI-01470,Small Commercial (< 10 kW) and All Residential,Santee,San Diego,92071,11/7/2008,364,32.8468,-116.9898,Nov-08,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20081101,203,0,508,0,372,67,281,105,193
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,12/1/2008,40441,32.8468,-116.9898,Dec-08,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20081201,559,0,1368,0,289,6,201,66,133
SD-CSI-01470,Small Commercial (< 10 kW) and All Residential,Santee,San Diego,92071,12/10/2008,358,32.8468,-116.9898,Dec-08,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20081201,559,0,1368,0,289,6,201,66,133
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,1/1/2009,33122,32.8468,-116.9898,Jan-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090101,5,0,5,0,317,17,245,63,154
SD-CSI-00068,Large Commercial (>= 10 kW),Santee,San Diego,92071,1/1/2009,3982,32.8468,-116.9898,Jan-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090101,5,0,5,0,317,17,245,63,154
SD-CSI-01470,Small Commercial (< 10 kW) and All Residential,Santee,San Diego,92071,1/12/2009,320,32.8468,-116.9898,Jan-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090101,5,0,5,0,317,17,245,63,154
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,2/1/2009,39470,32.8468,-116.9898,Feb-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090201,305,0,899,0,317,17,208,61,134
SD-CSI-00068,Large Commercial (>= 10 kW),Santee,San Diego,92071,2/1/2009,5541,32.8468,-116.9898,Feb-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090201,305,0,899,0,317,17,208,61,134
SD-CSI-01266,Large Commercial (>= 10 kW),Santee,San Diego,92071,2/16/2009,47355,32.8468,-116.9898,Feb-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090201,305,0,899,0,317,17,208,61,134
SD-CSI-01267,Large Commercial (>= 10 kW),Santee,San Diego,92071,2/16/2009,14393,32.8468,-116.9898,Feb-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090201,305,0,899,0,317,17,208,61,134
SD-CSI-01268,Large Commercial (>= 10 kW),Santee,San Diego,92071,2/16/2009,15682,32.8468,-116.9898,Feb-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090201,305,0,899,0,317,17,208,61,134
SD-CSI-01470,Small Commercial (< 10 kW) and All Residential,Santee,San Diego,92071,2/10/2009,335,32.8468,-116.9898,Feb-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090201,305,0,899,0,317,17,208,61,134
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,3/1/2009,41391,32.8468,-116.9898,Mar-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090301,41,0,61,0,317,44,233,79,156
SD-CSI-00068,Large Commercial (>= 10 kW),Santee,San Diego,92071,3/1/2009,5833,32.8468,-116.9898,Mar-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090301,41,0,61,0,317,44,233,79,156
SD-CSI-01266,Large Commercial (>= 10 kW),Santee,San Diego,92071,3/16/2009,48904,32.8468,-116.9898,Mar-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090301,41,0,61,0,317,44,233,79,156
SD-CSI-01267,Large Commercial (>= 10 kW),Santee,San Diego,92071,3/16/2009,25808,32.8468,-116.9898,Mar-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090301,41,0,61,0,317,44,233,79,156
SD-CSI-01268,Large Commercial (>= 10 kW),Santee,San Diego,92071,3/16/2009,19217,32.8468,-116.9898,Mar-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090301,41,0,61,0,317,44,233,79,156
SD-CSI-01470,Small Commercial (< 10 kW) and All Residential,Santee,San Diego,92071,3/11/2009,429,32.8468,-116.9898,Mar-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090301,41,0,61,0,317,44,233,79,156
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,4/1/2009,59173,32.8468,-116.9898,Apr-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090401,25,0,25,0,367,50,241,92,167
SD-CSI-00068,Large Commercial (>= 10 kW),Santee,San Diego,92071,4/1/2009,8652,32.8468,-116.9898,Apr-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090401,25,0,25,0,367,50,241,92,167
SD-CSI-01266,Large Commercial (>= 10 kW),Santee,San Diego,92071,4/16/2009,82717,32.8468,-116.9898,Apr-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090401,25,0,25,0,367,50,241,92,167
SD-CSI-01267,Large Commercial (>= 10 kW),Santee,San Diego,92071,4/16/2009,29122,32.8468,-116.9898,Apr-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090401,25,0,25,0,367,50,241,92,167
SD-CSI-01268,Large Commercial (>= 10 kW),Santee,San Diego,92071,4/16/2009,26750,32.8468,-116.9898,Apr-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090401,25,0,25,0,367,50,241,92,167
SD-CSI-01470,Small Commercial (< 10 kW) and All Residential,Santee,San Diego,92071,4/9/2009,527,32.8468,-116.9898,Apr-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090401,25,0,25,0,367,50,241,92,167
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,5/1/2009,61476,32.8468,-116.9898,May-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090501,0,0,0,0,300,117,253,142,198
SD-CSI-00068,Large Commercial (>= 10 kW),Santee,San Diego,92071,5/1/2009,9149,32.8468,-116.9898,May-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090501,0,0,0,0,300,117,253,142,198
SD-CSI-01266,Large Commercial (>= 10 kW),Santee,San Diego,92071,5/16/2009,92655,32.8468,-116.9898,May-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090501,0,0,0,0,300,117,253,142,198
SD-CSI-01267,Large Commercial (>= 10 kW),Santee,San Diego,92071,5/16/2009,43751,32.8468,-116.9898,May-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090501,0,0,0,0,300,117,253,142,198
SD-CSI-01268,Large Commercial (>= 10 kW),Santee,San Diego,92071,5/16/2009,29998,32.8468,-116.9898,May-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090501,0,0,0,0,300,117,253,142,198
SD-CSI-01470,Small Commercial (< 10 kW) and All Residential,Santee,San Diego,92071,5/11/2009,613,32.8468,-116.9898,May-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090501,0,0,0,0,300,117,253,142,198
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,6/1/2009,62704,32.8468,-116.9898,Jun-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090601,30,0,30,0,356,133,255,149,202
SD-CSI-00068,Large Commercial (>= 10 kW),Santee,San Diego,92071,6/1/2009,7842,32.8468,-116.9898,Jun-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090601,30,0,30,0,356,133,255,149,202
SD-CSI-01266,Large Commercial (>= 10 kW),Santee,San Diego,92071,6/16/2009,80868,32.8468,-116.9898,Jun-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090601,30,0,30,0,356,133,255,149,202
SD-CSI-01267,Large Commercial (>= 10 kW),Santee,San Diego,92071,6/16/2009,38159,32.8468,-116.9898,Jun-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090601,30,0,30,0,356,133,255,149,202
SD-CSI-01268,Large Commercial (>= 10 kW),Santee,San Diego,92071,6/16/2009,26078,32.8468,-116.9898,Jun-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090601,30,0,30,0,356,133,255,149,202
SD-CSI-01470,Small Commercial (< 10 kW) and All Residential,Santee,San Diego,92071,6/10/2009,524,32.8468,-116.9898,Jun-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090601,30,0,30,0,356,133,255,149,202
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,7/1/2009,55975,32.8468,-116.9898,Jul-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090701,0,-9999,0,-9999,372,133,317,177,247
SD-CSI-00068,Large Commercial (>= 10 kW),Santee,San Diego,92071,7/1/2009,8474,32.8468,-116.9898,Jul-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090701,0,-9999,0,-9999,372,133,317,177,247
SD-CSI-01266,Large Commercial (>= 10 kW),Santee,San Diego,92071,7/16/2009,95564,32.8468,-116.9898,Jul-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090701,0,-9999,0,-9999,372,133,317,177,247
SD-CSI-01267,Large Commercial (>= 10 kW),Santee,San Diego,92071,7/16/2009,45455,32.8468,-116.9898,Jul-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090701,0,-9999,0,-9999,372,133,317,177,247
SD-CSI-01268,Large Commercial (>= 10 kW),Santee,San Diego,92071,7/16/2009,29826,32.8468,-116.9898,Jul-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090701,0,-9999,0,-9999,372,133,317,177,247
SD-CSI-01470,Small Commercial (< 10 kW) and All Residential,Santee,San Diego,92071,7/12/2009,613,32.8468,-116.9898,Jul-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090701,0,-9999,0,-9999,372,133,317,177,247
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,8/1/2009,63707,32.8468,-116.9898,Aug-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090801,0,0,0,0,417,156,323,172,248
SD-CSI-00068,Large Commercial (>= 10 kW),Santee,San Diego,92071,8/1/2009,9649,32.8468,-116.9898,Aug-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090801,0,0,0,0,417,156,323,172,248
SD-CSI-01266,Large Commercial (>= 10 kW),Santee,San Diego,92071,8/16/2009,96053,32.8468,-116.9898,Aug-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090801,0,0,0,0,417,156,323,172,248
SD-CSI-01267,Large Commercial (>= 10 kW),Santee,San Diego,92071,8/16/2009,45597,32.8468,-116.9898,Aug-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090801,0,0,0,0,417,156,323,172,248
SD-CSI-01268,Large Commercial (>= 10 kW),Santee,San Diego,92071,8/16/2009,30944,32.8468,-116.9898,Aug-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090801,0,0,0,0,417,156,323,172,248
SD-CSI-01470,Small Commercial (< 10 kW) and All Residential,Santee,San Diego,92071,8/10/2009,597,32.8468,-116.9898,Aug-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090801,0,0,0,0,417,156,323,172,248
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,9/1/2009,61584,32.8468,-116.9898,Sep-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090901,0,0,0,0,389,144,327,173,250
SD-CSI-00068,Large Commercial (>= 10 kW),Santee,San Diego,92071,9/1/2009,8847,32.8468,-116.9898,Sep-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090901,0,0,0,0,389,144,327,173,250
SD-CSI-01266,Large Commercial (>= 10 kW),Santee,San Diego,92071,9/16/2009,88497,32.8468,-116.9898,Sep-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090901,0,0,0,0,389,144,327,173,250
SD-CSI-01267,Large Commercial (>= 10 kW),Santee,San Diego,92071,9/16/2009,41376,32.8468,-116.9898,Sep-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090901,0,0,0,0,389,144,327,173,250
SD-CSI-01268,Large Commercial (>= 10 kW),Santee,San Diego,92071,9/16/2009,28245,32.8468,-116.9898,Sep-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090901,0,0,0,0,389,144,327,173,250
SD-CSI-01470,Small Commercial (< 10 kW) and All Residential,Santee,San Diego,92071,9/9/2009,544,32.8468,-116.9898,Sep-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20090901,0,0,0,0,389,144,327,173,250
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,10/1/2009,57437,32.8468,-116.9898,Oct-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20091001,3,0,3,0,361,50,275,121,198
SD-CSI-00068,Large Commercial (>= 10 kW),Santee,San Diego,92071,10/1/2009,7968,32.8468,-116.9898,Oct-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20091001,3,0,3,0,361,50,275,121,198
SD-CSI-01266,Large Commercial (>= 10 kW),Santee,San Diego,92071,10/16/2009,69553,32.8468,-116.9898,Oct-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20091001,3,0,3,0,361,50,275,121,198
SD-CSI-01267,Large Commercial (>= 10 kW),Santee,San Diego,92071,10/16/2009,32451,32.8468,-116.9898,Oct-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20091001,3,0,3,0,361,50,275,121,198
SD-CSI-01268,Large Commercial (>= 10 kW),Santee,San Diego,92071,10/16/2009,22166,32.8468,-116.9898,Oct-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20091001,3,0,3,0,361,50,275,121,198
SD-CSI-01470,Small Commercial (< 10 kW) and All Residential,Santee,San Diego,92071,10/8/2009,461,32.8468,-116.9898,Oct-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20091001,3,0,3,0,361,50,275,121,198
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,11/1/2009,51533,32.8468,-116.9898,Nov-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20091101,178,0,178,0,328,28,250,75,163
SD-CSI-00068,Large Commercial (>= 10 kW),Santee,San Diego,92071,11/1/2009,6922,32.8468,-116.9898,Nov-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20091101,178,0,178,0,328,28,250,75,163
SD-CSI-01266,Large Commercial (>= 10 kW),Santee,San Diego,92071,11/16/2009,57133,32.8468,-116.9898,Nov-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20091101,178,0,178,0,328,28,250,75,163
SD-CSI-01267,Large Commercial (>= 10 kW),Santee,San Diego,92071,11/16/2009,26616,32.8468,-116.9898,Nov-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20091101,178,0,178,0,328,28,250,75,163
SD-CSI-01268,Large Commercial (>= 10 kW),Santee,San Diego,92071,11/16/2009,18260,32.8468,-116.9898,Nov-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20091101,178,0,178,0,328,28,250,75,163
SD-CSI-01470,Small Commercial (< 10 kW) and All Residential,Santee,San Diego,92071,11/8/2009,380,32.8468,-116.9898,Nov-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20091101,178,0,178,0,328,28,250,75,163
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,12/1/2009,42270,32.8468,-116.9898,Dec-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20091201,310,0,765,0,283,11,202,54,128
SD-CSI-00068,Large Commercial (>= 10 kW),Santee,San Diego,92071,12/1/2009,5444,32.8468,-116.9898,Dec-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20091201,310,0,765,0,283,11,202,54,128
SD-CSI-01266,Large Commercial (>= 10 kW),Santee,San Diego,92071,12/16/2009,38388,32.8468,-116.9898,Dec-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20091201,310,0,765,0,283,11,202,54,128
SD-CSI-01267,Large Commercial (>= 10 kW),Santee,San Diego,92071,12/16/2009,17967,32.8468,-116.9898,Dec-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20091201,310,0,765,0,283,11,202,54,128
SD-CSI-01268,Large Commercial (>= 10 kW),Santee,San Diego,92071,12/16/2009,12334,32.8468,-116.9898,Dec-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20091201,310,0,765,0,283,11,202,54,128
SD-CSI-01470,Small Commercial (< 10 kW) and All Residential,Santee,San Diego,92071,12/9/2009,314,32.8468,-116.9898,Dec-09,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20091201,310,0,765,0,283,11,202,54,128
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,1/1/2010,33523,32.8468,-116.9898,Jan-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100101,508,0,1166,0,283,28,220,58,139
SD-CSI-00068,Large Commercial (>= 10 kW),Santee,San Diego,92071,1/1/2010,4447,32.8468,-116.9898,Jan-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100101,508,0,1166,0,283,28,220,58,139
SD-CSI-01266,Large Commercial (>= 10 kW),Santee,San Diego,92071,1/16/2010,40974,32.8468,-116.9898,Jan-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100101,508,0,1166,0,283,28,220,58,139
SD-CSI-01267,Large Commercial (>= 10 kW),Santee,San Diego,92071,1/16/2010,19103,32.8468,-116.9898,Jan-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100101,508,0,1166,0,283,28,220,58,139
SD-CSI-01268,Large Commercial (>= 10 kW),Santee,San Diego,92071,1/16/2010,13065,32.8468,-116.9898,Jan-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100101,508,0,1166,0,283,28,220,58,139
SD-CSI-01470,Small Commercial (< 10 kW) and All Residential,Santee,San Diego,92071,1/11/2010,325,32.8468,-116.9898,Jan-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100101,508,0,1166,0,283,28,220,58,139
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,2/1/2010,38036,32.8468,-116.9898,Feb-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100201,229,0,531,0,294,22,206,69,137
SD-CSI-00068,Large Commercial (>= 10 kW),Santee,San Diego,92071,2/1/2010,4887,32.8468,-116.9898,Feb-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100201,229,0,531,0,294,22,206,69,137
SD-CSI-01266,Large Commercial (>= 10 kW),Santee,San Diego,92071,2/16/2010,38265,32.8468,-116.9898,Feb-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100201,229,0,531,0,294,22,206,69,137
SD-CSI-01267,Large Commercial (>= 10 kW),Santee,San Diego,92071,2/16/2010,20315,32.8468,-116.9898,Feb-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100201,229,0,531,0,294,22,206,69,137
SD-CSI-01268,Large Commercial (>= 10 kW),Santee,San Diego,92071,2/16/2010,13782,32.8468,-116.9898,Feb-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100201,229,0,531,0,294,22,206,69,137
SD-CSI-01470,Small Commercial (< 10 kW) and All Residential,Santee,San Diego,92071,2/9/2010,280,32.8468,-116.9898,Feb-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100201,229,0,531,0,294,22,206,69,137
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,3/1/2010,42541,32.8468,-116.9898,Mar-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100301,229,0,229,0,300,39,216,82,149
SD-CSI-00068,Large Commercial (>= 10 kW),Santee,San Diego,92071,3/1/2010,5532,32.8468,-116.9898,Mar-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100301,229,0,229,0,300,39,216,82,149
SD-CSI-01266,Large Commercial (>= 10 kW),Santee,San Diego,92071,3/16/2010,50470,32.8468,-116.9898,Mar-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100301,229,0,229,0,300,39,216,82,149
SD-CSI-01267,Large Commercial (>= 10 kW),Santee,San Diego,92071,3/16/2010,23775,32.8468,-116.9898,Mar-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100301,229,0,229,0,300,39,216,82,149
SD-CSI-01268,Large Commercial (>= 10 kW),Santee,San Diego,92071,3/16/2010,16056,32.8468,-116.9898,Mar-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100301,229,0,229,0,300,39,216,82,149
SD-CSI-01470,Small Commercial (< 10 kW) and All Residential,Santee,San Diego,92071,3/11/2010,407,32.8468,-116.9898,Mar-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100301,229,0,229,0,300,39,216,82,149
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,4/1/2010,58102,32.8468,-116.9898,Apr-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100401,254,0,265,0,289,50,229,91,160
SD-CSI-00068,Large Commercial (>= 10 kW),Santee,San Diego,92071,4/1/2010,7766,32.8468,-116.9898,Apr-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100401,254,0,265,0,289,50,229,91,160
SD-CSI-01266,Large Commercial (>= 10 kW),Santee,San Diego,92071,4/16/2010,79956,32.8468,-116.9898,Apr-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100401,254,0,265,0,289,50,229,91,160
SD-CSI-01267,Large Commercial (>= 10 kW),Santee,San Diego,92071,4/16/2010,37751,32.8468,-116.9898,Apr-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100401,254,0,265,0,289,50,229,91,160
SD-CSI-01268,Large Commercial (>= 10 kW),Santee,San Diego,92071,4/16/2010,25473,32.8468,-116.9898,Apr-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100401,254,0,265,0,289,50,229,91,160
SD-CSI-01470,Small Commercial (< 10 kW) and All Residential,Santee,San Diego,92071,4/11/2010,555,32.8468,-116.9898,Apr-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100401,254,0,265,0,289,50,229,91,160
SD-CSI-00009,Large Commercial (>= 10 kW),Santee,San Diego,92071,5/1/2010,63922,32.8468,-116.9898,May-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100501,25,0,25,0,306,72,248,117,183
SD-CSI-00068,Large Commercial (>= 10 kW),Santee,San Diego,92071,5/1/2010,8890,32.8468,-116.9898,May-10,GHCND:USC00042706,EL CAJON CA US,123.4,32.8138,-116.975,20100501,25,0,25,0,306,72,248,117,183
